x,y
2000000,-0
2010000,-0
2020000,0
2030000,0
2040000,50.08573913574219
2050000,0
2060000,0
2070000,0
2080000,-0
2090000,-0
2100000,-0
2110000,0
2120000,-0
2130000,0
2140000,0
2150000,0
2160000,0
2170000,-0
2180000,-0
2190000,0
2200000,0
2210000,3.223678350448608
2220000,0
2230000,0
2240000,0
2250000,-0
2260000,-0
2270000,-0
2280000,0
2290000,0
2300000,2.398211002349854
2310000,0
2320000,0
2330000,0
2340000,-0
2350000,-0
2360000,0
2370000,0
2380000,10.82118892669678
2390000,0
2400000,0
2410000,0
2420000,0
2430000,-0
2440000,-0
2450000,0
2460000,0
2470000,144.3160095214844
2480000,0
2490000,0
2500000,0
2510000,-0
2520000,-0
2530000,-0
2540000,-0
2550000,-0
2560000,0
2570000,0
2580000,0
2590000,0
2600000,-0
2610000,-0
2620000,0
2630000,0
2640000,58.16702651977539
2650000,0
2660000,0
2670000,0
2680000,0
2690000,-0
2700000,-0
2710000,0
2720000,0
2730000,1.108326077461243
2740000,0
2750000,0
2760000,0
2770000,-0
2780000,-0
2790000,-0
2800000,0
2810000,0
2820000,0
2830000,0
2840000,0
2850000,0
2860000,-0
2870000,-0
2880000,0
2890000,0
2900000,50.83983612060547
2910000,0
2920000,0
2930000,0
2940000,0
2950000,-0
2960000,-0
2970000,0
2980000,0
2990000,22.76163291931152
3000000,0
